molecule_chembl_id,canonical_smiles,pIC50,fingerprint
CHEMBL1807830,O=c1[nH]c2c(O)ccc([C@@H](O)CNCC[S+]([O-])CCCNCCc3cccc(Cl)c3)c2s1,6.799998134593398,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF9690>
CHEMBL1807829,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCSCCCNCCc3cccc(Cl)c3Cl)c2s1,7.100015437450609,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF9700>
CHEMBL1807828,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCSCCCNCCc3ccccc3Cl)c2s1,6.900008766455316,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF9770>
CHEMBL1807827,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCSCCCNCCc3cccc(Cl)c3)c2s1,6.799998134593398,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF97E0>
CHEMBL1807826,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCSCCCNCCc3cccc(C(F)(F)F)c3)c2s1,7.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF9850>
CHEMBL1807825,CCOc1ccc(CCNCCCSCCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)cc1,6.900008766455316,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF98C0>
CHEMBL1807824,CCc1ccc(CCNCCCSCCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)cc1,7.299988937677887,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF9930>
CHEMBL1807823,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCSCCCNCCc3ccccc3)c2s1,6.599997654072044,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF99A0>
CHEMBL1807822,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCOCCOCCc3cccc4ccccc34)c2s1,8.500038134403809,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF9A10>
CHEMBL1807821,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCOCCOCCc3ccccc3)c2s1,8.500038134403809,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF9A80>
CHEMBL1807820,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCSCCOCCc3cccc4ccccc34)c2s1,8.100015437450608,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF9AF0>
CHEMBL1807819,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCSCCCOCCc3ccccc3)c2s1,8.400007822415901,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF9B60>
CHEMBL1807818,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCSCCOCCc3ccccc3)c2s1,8.100015437450608,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF9BD0>
CHEMBL1807817,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCSCCCOCCc3ccccc3)c2s1,8.100015437450608,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF9C40>
CHEMBL1346,NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2ccc3c(c2)CCO3)C1,6.499996931948306,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF9CB0>
CHEMBL1263,OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O,6.299997602857746,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF9D20>
CHEMBL1256786,COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1,6.199998172182031,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF9D90>
CHEMBL24,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,5.881735273910521,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF9E00>
CHEMBL493,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,5.619788758288394,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF9E70>
CHEMBL357995,Cc1cc2c(OCC(CNC(C)(C)C)OC(=O)c3ccccc3)cccc2[nH]1,7.327902142064283,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF9EE0>
CHEMBL117405,CC(C)NC[C@H](O)COc1cccc2[nH]ccc12,9.123782159408357,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF9F50>
CHEMBL642,CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1,6.13608262304214,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFF9FC0>
CHEMBL768,COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1,6.705533773838407,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFA030>
CHEMBL442,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21,5.382789905442566,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFA0A0>
CHEMBL49080,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1,6.920818753952375,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFA110>
CHEMBL1902627,CC(C)NCC(O)c1ccccc1Cl,5.586365002801444,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFA180>
CHEMBL926,CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1,5.711303739409744,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFA1F0>
CHEMBL723,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,9.749579997691106,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFA260>
CHEMBL275742,CC(C)NC[C@@H](O)COc1cccc2ccccc12,6.431798275933005,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFA2D0>
CHEMBL500,CC(C)NCC(O)COc1cccc2[nH]ccc12,9.03574036980315,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFA340>
CHEMBL631,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,6.450996737974212,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFA3B0>
CHEMBL27,CC(C)NCC(O)COc1cccc2ccccc12,8.59465363982429,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFA420>
CHEMBL1201237,CC(C)(C)NC[C@H](O)COc1cccc2c1CCCC2=O,8.161150909262744,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFA490>
CHEMBL13,COCCc1ccc(OCC(O)CNC(C)C)cc1,6.7544873321858505,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFA500>
CHEMBL157138,CCN(CC)C(=O)N[C@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,6.252588192113577,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFA570>
CHEMBL429,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,8.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFA5E0>
CHEMBL434,CC(C)NCC(O)c1ccc(O)c(O)c1,6.47755576649368,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFA650>
CHEMBL471,CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,5.840613299038245,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFA6C0>
CHEMBL452861,CC(C)NC[C@H](O)COc1cccc2ccccc12,8.719421629631924,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFA730>
CHEMBL499,CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1,8.584525831890764,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFA7A0>
CHEMBL1947157,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCCc4c(Cl)cccc4Cl)c3)c2s1,7.899974269892137,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFA810>
CHEMBL1944689,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3ccc(CNCCc4c(Cl)cccc4Cl)cc3)c2s1,6.399996913372259,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFA880>
CHEMBL1944690,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCCc4ccccc4Cl)c3)c2s1,6.799998134593398,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFA8F0>
CHEMBL1944691,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCCc4ccccc4F)c3)c2s1,7.199970640755866,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFA960>
CHEMBL1944692,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3ccc(CNCCc4ccccc4F)cc3)c2s1,6.399996913372259,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFA9D0>
CHEMBL1944693,COc1ccccc1CCNCc1cccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)c1,6.599997654072044,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFAA40>
CHEMBL1944694,COc1ccccc1CCNCc1ccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)cc1,6.499996931948306,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFAAB0>
CHEMBL1944695,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3ccc(CNCCc4ccccc4)cc3)c2s1,6.399996913372259,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFAB20>
CHEMBL1945031,Cc1cccc2c(CCNCc3cccc(CCNC[C@H](O)c4ccc(O)c5[nH]c(=O)sc45)c3)c[nH]c12,7.100015437450609,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFAB90>
CHEMBL1945032,Cc1cccc2c(CCNCc3ccc(CCNC[C@H](O)c4ccc(O)c5[nH]c(=O)sc45)cc3)c[nH]c12,6.499996931948306,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFAC00>
CHEMBL1945033,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCCc4ccccn4)c3)c2s1,6.799998134593398,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFAC70>
CHEMBL1945034,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3ccc(CNCCc4ccccn4)cc3)c2s1,6.0999990348465305,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFACE0>
CHEMBL1945035,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3ccccc3CNCCc3ccccc3F)c2s1,8.700057099977233,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFAD50>
CHEMBL1945036,CC(CNCc1ccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)cc1)c1ccccc1,6.299997602857746,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFADC0>
CHEMBL1945037,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCCCc4ccccc4)c3)c2s1,7.700057099977233,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFAE30>
CHEMBL1945038,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCCCc4ccccn4)c3)c2s1,7.199970640755866,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFAEA0>
CHEMBL1945039,COc1ccccc1CNCc1cccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)c1,7.299988937677887,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFAF10>
CHEMBL1945040,COc1ccccc1CNCc1ccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)cc1,5.899998417198648,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFAF80>
CHEMBL1945041,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCc4ccccc4Cl)c3)c2s1,8.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFAFF0>
CHEMBL1945042,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCc4ccccc4F)c3)c2s1,8.199970640755867,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFB060>
CHEMBL1945043,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCc4ccccn4)c3)c2s1,7.100015437450609,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFB0D0>
CHEMBL1945044,COc1cccc(CNCc2cccc(CCNC[C@H](O)c3ccc(O)c4[nH]c(=O)sc34)c2)c1,7.199970640755866,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFB140>
CHEMBL1945289,COc1ccc(CNCc2cccc(CCNC[C@H](O)c3ccc(O)c4[nH]c(=O)sc34)c2)cc1,8.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFB1B0>
CHEMBL1945290,CCOc1ccccc1CNCc1cccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)c1,7.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFB220>
CHEMBL1945291,COc1ccccc1CN(C)Cc1cccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)c1,6.699991797446187,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFB290>
CHEMBL1945292,COCCNCc1cccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)c1,6.799998134593398,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFB300>
CHEMBL1945293,COCCNCc1ccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)cc1,6.0999990348465305,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFB370>
CHEMBL1945294,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CN4CCCC4)c3)c2s1,6.499996931948306,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFB3E0>
CHEMBL1945296,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCc3cccc(CNCCc4c(Cl)cccc4Cl)c3)c2s1,8.100015437450608,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFB450>
CHEMBL1945297,CC(Cc1cccc(CNCCc2c(Cl)cccc2Cl)c1)NC[C@H](O)c1ccc(O)c2[nH]c(=O)sc12,7.700057099977233,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFB4C0>
CHEMBL1945298,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCOc3cccc(CNCCc4ccccc4F)c3)c2s1,6.699991797446187,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFB530>
CHEMBL1945299,COc1ccccc1CNCCc1cccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)c1,7.199970640755866,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFB5A0>
CHEMBL1945300,OCc1cc([C@@H](O)CNCCc2ccc(CNCCc3ccccc3)cc2)ccc1O,5.499999678657065,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFB610>
CHEMBL1945503,O=c1ccc2c([C@@H](O)CNCCc3cccc(CNCCc4ccccn4)c3)ccc(O)c2[nH]1,5.499999678657065,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFB680>
CHEMBL1945504,COc1ccccc1CNCc1ccc(CCNC[C@@H](O)c2ccc(O)c3[nH]c(=O)sc23)cc1,5.899998417198648,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFB6F0>
CHEMBL1256786,COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1,6.199998172182031,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFB760>
CHEMBL1263,OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O,6.299997602857746,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFB7D0>
CHEMBL1095777,CCc1cc2c(cc1CC)CC(NC[C@H](O)c1ccc(O)c3[nH]c(=O)ccc13)C2,6.499996931948306,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFB840>
CHEMBL2011213,COc1ccc(NC(=O)NCCNC[C@H](O)COc2ccccc2C#N)cc1,9.958607314841775,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFB8B0>
CHEMBL2011214,N#Cc1ccccc1OC[C@@H](O)CNCCNC(=O)Nc1ccccc1F,9.698970004336019,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFB920>
CHEMBL2011215,N#Cc1ccccc1OC[C@@H](O)CNCCNC(=O)Nc1ccc(F)cc1,10.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFB990>
CHEMBL2011216,N#Cc1ccccc1OC[C@@H](O)CNCCNC(=O)Nc1ccc(OCCF)cc1,10.096910013008056,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFBA00>
CHEMBL2011217,N#Cc1ccccc1OC[C@@H](O)CNCCNC(=O)Nc1ccc(OCCCF)cc1,9.602059991327963,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFBA70>
CHEMBL2011218,N#Cc1ccccc1OC[C@@H](O)CNCCNC(=O)Nc1cccc(OCCF)c1,10.397940008672037,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFBAE0>
CHEMBL2011219,CC(CF)Nc1ccc(NC(=O)NCCNC[C@H](O)COc2ccccc2C#N)cc1,8.823908740944319,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFBB50>
CHEMBL2011220,N#Cc1c(F)cccc1OC[C@@H](O)CNCCNC(=O)Nc1ccc(C(=O)O)cc1,7.6777807052660805,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFBBC0>
CHEMBL2011221,N#Cc1ccc(F)cc1OC[C@@H](O)CNCCNC(=O)Nc1ccc(C(=O)O)cc1,8.698970004336019,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFBC30>
CHEMBL2011222,N#Cc1ccccc1OC[C@@H](O)CNCCNC(=O)Nc1ccc(C(=O)O)c(F)c1,9.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFBCA0>
CHEMBL2011223,CCOc1ccc(NC(=O)NCCNC[C@H](O)COc2cccc(F)c2C#N)cc1,8.698970004336019,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFBD10>
CHEMBL2011224,N#Cc1ccccc1OC[C@@H](O)CNCCNC(=O)Nc1ccc(OCCF)nc1,10.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFBD80>
CHEMBL2011225,N#Cc1ccccc1OC[C@@H](O)CNCCNC(=O)Nc1ccc(F)nc1,9.522878745280337,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFBDF0>
CHEMBL2011226,N#Cc1ccccc1OC[C@@H](O)CNCCNC(=O)Nc1ccc(I)nc1,10.301029995663981,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFBE60>
CHEMBL2011227,N#Cc1ccccc1OC[C@@H](O)CNCCNC(=O)Nc1ccc(Br)nc1,10.301029995663981,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFBED0>
CHEMBL2011228,N#Cc1ccccc1OC[C@@H](O)CNCCNC(=O)Nc1cnc(Br)cn1,9.455931955649724,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFBF40>
CHEMBL2011229,N#Cc1ccccc1OC[C@@H](O)CNCCNC(=O)Nc1nccs1,7.585026652029182,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFC040>
CHEMBL2011230,N#Cc1ccccc1OC[C@@H](O)CNCCNC(=O)Nc1nnn(CCF)n1,8.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFC0B0>
CHEMBL2011231,N#Cc1ccccc1OC[C@@H](O)CNCCNC(=O)NC1CCN(CCF)CC1,7.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFC120>
CHEMBL2011232,N#Cc1ccccc1OC[C@@H](O)CNCCNC(=O)N1CCOCC1,7.698970004336019,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFC190>
CHEMBL2011233,N#Cc1ccccc1OC[C@@H](O)CNCCNC(=O)c1ccc(F)nc1,8.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFC200>
CHEMBL2011234,N#Cc1ccccc1OC[C@@H](O)CNCCCC(=O)Nc1ccc(F)nc1,8.522878745280337,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFC270>
CHEMBL2011235,N#Cc1ccccc1OC[C@@H](O)CNCCNC(=O)Cc1ccc(F)cc1,9.853871964321762,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFC2E0>
CHEMBL2011236,N#Cc1ccccc1OC[C@@H](O)CNCCNS(=O)(=O)c1ccccc1F,8.301029995663981,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFC350>
CHEMBL452861,CC(C)NC[C@H](O)COc1cccc2ccccc12,8.602059991327963,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFC3C0>
CHEMBL24,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,6.585026652029182,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFC430>
CHEMBL3128184,O=C(Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1)[C@@H]1CCc2sc(-c3ccc(F)cc3)nc21,5.363612414186844,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFC4A0>
CHEMBL111201,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2nc(-c3ccc(C(F)(F)F)cc3)cs2)cc1,6.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFC510>
CHEMBL24,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,6.6777807052660805,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFC580>
CHEMBL24,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,6.6777807052660805,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFC5F0>
CHEMBL4128926,CC(C)(C)NS(=O)(=O)c1ccc(-c2sc(C(=O)N[C@H]3C[C@H](C(=O)O)C3)nc2CC2CCCCC2)c2ccccc12,6.527243550682788,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFC660>
CHEMBL4285281,COc1cc2c3c(c1OC)-c1ccccc1[C@@H](O)[C@@H]3NCC2,8.769551078621726,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFC6D0>
CHEMBL3582478,CC(C)(O)c1cncc(-c2nc3ccc(F)cc3n2C2CC2)c1,5.016824927962187,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFC740>
CHEMBL3582478,CC(C)(O)c1cncc(-c2nc3ccc(F)cc3n2C2CC2)c1,5.016824927962187,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFC7B0>
CHEMBL3582478,CC(C)(O)c1cncc(-c2nc3ccc(F)cc3n2C2CC2)c1,5.016824927962187,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFC820>
CHEMBL24,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,6.552841968657781,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001E45FFFC890>
